time,open,high,low,close,volume,real_volume
2023-10-19,1.05357,1.06167,1.05282,1.05821,63006,0
2023-10-20,1.05819,1.06038,1.0565,1.05948,51059,0
2023-10-23,1.05949,1.06778,1.05715,1.06684,47772,0
2023-10-24,1.06686,1.06942,1.0583,1.05909,51220,0
2023-10-25,1.05894,1.06067,1.05657,1.05661,46912,0
2023-10-26,1.05662,1.05692,1.05222,1.05629,53562,0
2023-10-27,1.0562,1.0597,1.05354,1.05659,46540,0
2023-10-30,1.05642,1.06252,1.05471,1.06154,43278,0
2023-10-31,1.06147,1.0675,1.05575,1.05756,53944,0
2023-11-01,1.0572300000000001,1.05808,1.05168,1.057,56123,0
2023-11-02,1.05696,1.06677,1.05618,1.06224,52425,0
2023-11-03,1.06203,1.07468,1.06126,1.07266,52619,0
2023-11-06,1.07234,1.07564,1.07164,1.07172,41271,0
2023-11-07,1.07172,1.07224,1.06643,1.06996,46210,0
2023-11-08,1.06992,1.07162,1.0659399999999999,1.07088,44960,0
2023-11-09,1.07071,1.07254,1.06602,1.06683,51596,0
2023-11-10,1.06661,1.06928,1.06563,1.06846,43973,0
2023-11-13,1.06828,1.07061,1.06651,1.06988,37842,0
2023-11-14,1.06981,1.08874,1.06916,1.0878700000000001,49503,0
2023-11-15,1.08774,1.08857,1.08315,1.0847,50665,0
2023-11-16,1.0847,1.08956,1.083,1.08529,47074,0
2023-11-17,1.08515,1.09142,1.0824799999999999,1.0913599999999999,48458,0
2023-11-20,1.091,1.09519,1.08976,1.09405,46961,0
2023-11-21,1.09387,1.09653,1.09002,1.09109,49495,0
2023-11-22,1.09099,1.0923,1.08532,1.08886,49723,0
2023-11-23,1.08884,1.09305,1.08818,1.09045,30489,0
2023-11-24,1.08997,1.09488,1.08951,1.09373,37019,0
2023-11-27,1.09444,1.09592,1.09251,1.09539,43759,0
2023-11-28,1.09528,1.10088,1.09345,1.09949,51912,0
2023-11-29,1.09925,1.10172,1.096,1.09691,55628,0
2023-11-30,1.09691,1.0984,1.08794,1.08887,59055,0
2023-12-01,1.08873,1.09128,1.08286,1.0884,60471,0
2023-12-04,1.08743,1.0895,1.08041,1.08362,60235,0
2023-12-05,1.08354,1.08476,1.07781,1.07977,59574,0
2023-12-06,1.07955,1.08045,1.07587,1.07642,50351,0
2023-12-07,1.0762,1.0818,1.07553,1.07932,59778,0
2023-12-08,1.07933,1.08008,1.07234,1.07617,63053,0
2023-12-11,1.07586,1.07789,1.07416,1.07646,44796,0
2023-12-12,1.07636,1.0827,1.07552,1.07945,49277,0
2023-12-13,1.07936,1.08965,1.0773,1.08753,55679,0
2023-12-14,1.08723,1.10092,1.0868,1.0991900000000001,75267,0
2023-12-15,1.09889,1.10036,1.08886,1.08939,63455,0
2023-12-18,1.08974,1.09311,1.08922,1.09241,46912,0
2023-12-19,1.092,1.09875,1.09108,1.09808,53890,0
2023-12-20,1.09805,1.09834,1.09298,1.0943,50506,0
2023-12-21,1.09371,1.10126,1.09348,1.10109,56478,0
2023-12-22,1.10109,1.10402,1.09811,1.10137,53490,0
2023-12-26,1.10017,1.1045,1.10017,1.10423,28010,0
2023-12-27,1.1041,1.11226,1.10286,1.1106,39062,0
2023-12-28,1.11045,1.11394,1.10552,1.1062400000000001,47093,0
2023-12-29,1.10605,1.10844,1.10342,1.10372,46953,0
2024-01-02,1.10435,1.10446,1.09383,1.09414,51746,0
2024-01-03,1.09421,1.09654,1.08931,1.0922,59559,0
2024-01-04,1.09203,1.09723,1.0907,1.09459,53442,0
2024-01-05,1.0944099999999999,1.09984,1.08769,1.09415,64444,0
2024-01-08,1.09326,1.09789,1.09227,1.09504,50891,0
2024-01-09,1.095,1.09664,1.09103,1.09312,53983,0
2024-01-10,1.0931,1.09732,1.0923,1.09728,46049,0
2024-01-11,1.09721,1.09976,1.09304,1.09735,62970,0
2024-01-12,1.09721,1.0987,1.09361,1.09504,54876,0
2024-01-15,1.09457,1.09674,1.09336,1.09504,33899,0
2024-01-16,1.09478,1.09509,1.08622,1.08752,64441,0
2024-01-17,1.087,1.08846,1.08446,1.0882,57618,0
2024-01-18,1.08809,1.09068,1.08467,1.08757,56215,0
2024-01-19,1.08714,1.08978,1.08585,1.0897000000000001,48302,0
2024-01-22,1.08899,1.09096,1.08801,1.08826,50101,0
2024-01-23,1.08813,1.09162,1.08217,1.08537,53028,0
