time,open,high,low,close
2025-09-26 20:00:00,1.33984,1.34077,1.3397999999999999,1.34048
2025-09-26 21:00:00,1.34048,1.34116,1.34012,1.34097
2025-09-26 22:00:00,1.34097,1.34098,1.3403800000000001,1.3408
2025-09-26 23:00:00,1.3408,1.34094,1.33995,1.33997
2025-09-29 00:00:00,1.3385799999999999,1.34012,1.33857,1.33978
2025-09-29 01:00:00,1.3397999999999999,1.34063,1.3397999999999999,1.34046
2025-09-29 02:00:00,1.34046,1.34113,1.3403800000000001,1.3407499999999999
2025-09-29 03:00:00,1.34076,1.34253,1.34066,1.34241
2025-09-29 04:00:00,1.3424,1.34284,1.3416299999999999,1.34268
2025-09-29 05:00:00,1.34269,1.34341,1.34259,1.34297
2025-09-29 06:00:00,1.34297,1.34347,1.34291,1.34318
2025-09-29 07:00:00,1.34318,1.34416,1.3428200000000001,1.34375
2025-09-29 08:00:00,1.34375,1.34429,1.34344,1.34418
2025-09-29 09:00:00,1.34419,1.34424,1.34344,1.3437999999999999
2025-09-29 10:00:00,1.3437999999999999,1.34498,1.34366,1.34466
2025-09-29 11:00:00,1.34467,1.3450199999999999,1.34314,1.34355
2025-09-29 12:00:00,1.34355,1.34427,1.34301,1.34313
2025-09-29 13:00:00,1.34313,1.34331,1.3425,1.34283
2025-09-29 14:00:00,1.34283,1.34474,1.34246,1.34473
2025-09-29 15:00:00,1.34473,1.3457,1.34341,1.34516
2025-09-29 16:00:00,1.34516,1.34522,1.34376,1.34384
2025-09-29 17:00:00,1.34383,1.34399,1.34159,1.34182
2025-09-29 18:00:00,1.34184,1.34364,1.34171,1.34322
2025-09-29 19:00:00,1.34322,1.34361,1.34263,1.3430900000000001
2025-09-29 20:00:00,1.3430900000000001,1.34341,1.34237,1.34249
2025-09-29 21:00:00,1.3425099999999999,1.3439,1.34229,1.3437999999999999
2025-09-29 22:00:00,1.3437999999999999,1.34385,1.34342,1.34359
2025-09-29 23:00:00,1.34358,1.34359,1.34291,1.34306
2025-09-30 00:00:00,1.34238,1.34276,1.3422,1.34247
2025-09-30 01:00:00,1.34245,1.3433899999999999,1.34243,1.34337
2025-09-30 02:00:00,1.34337,1.34378,1.34333,1.34349
2025-09-30 03:00:00,1.3435000000000001,1.34361,1.34204,1.34249
2025-09-30 04:00:00,1.34252,1.3434599999999999,1.3422399999999999,1.34229
2025-09-30 05:00:00,1.3423,1.34322,1.34205,1.3430900000000001
2025-09-30 06:00:00,1.3430900000000001,1.34389,1.3427799999999999,1.34353
2025-09-30 07:00:00,1.34353,1.34386,1.34277,1.34384
2025-09-30 08:00:00,1.34385,1.34467,1.34333,1.34338
2025-09-30 09:00:00,1.34342,1.34518,1.34284,1.34402
2025-09-30 10:00:00,1.34402,1.34517,1.3431899999999999,1.34466
2025-09-30 11:00:00,1.34471,1.34521,1.34405,1.34458
2025-09-30 12:00:00,1.34458,1.34497,1.34409,1.34446
2025-09-30 13:00:00,1.34445,1.34509,1.34364,1.3437700000000001
2025-09-30 14:00:00,1.34378,1.34439,1.34247,1.3437000000000001
2025-09-30 15:00:00,1.34371,1.34521,1.34363,1.34423
2025-09-30 16:00:00,1.34424,1.3450199999999999,1.3413599999999999,1.3443399999999999
2025-09-30 17:00:00,1.34436,1.3467,1.3435000000000001,1.34616
2025-09-30 18:00:00,1.34615,1.34629,1.34363,1.3443
2025-09-30 19:00:00,1.3443,1.34626,1.34396,1.34589
2025-09-30 20:00:00,1.34589,1.34639,1.34496,1.34509
2025-09-30 21:00:00,1.3451,1.34532,1.34403,1.34488
2025-09-30 22:00:00,1.34489,1.34521,1.34436,1.34489
2025-09-30 23:00:00,1.34494,1.34497,1.34394,1.34439
2025-10-01 00:00:00,1.34442,1.3445,1.3437700000000001,1.3441100000000001
2025-10-01 01:00:00,1.34408,1.34523,1.34408,1.3444099999999999
2025-10-01 02:00:00,1.3444099999999999,1.345,1.34422,1.34425
2025-10-01 03:00:00,1.34424,1.3444099999999999,1.34358,1.3440699999999999
2025-10-01 04:00:00,1.34406,1.34424,1.34348,1.34421
2025-10-01 05:00:00,1.34421,1.34437,1.34349,1.34413
2025-10-01 06:00:00,1.34413,1.34429,1.34359,1.3441
2025-10-01 07:00:00,1.3441,1.34641,1.34409,1.34633
2025-10-01 08:00:00,1.34633,1.34724,1.34552,1.3455300000000001
2025-10-01 09:00:00,1.34555,1.3477999999999999,1.34551,1.34663
2025-10-01 10:00:00,1.34662,1.3477299999999999,1.34538,1.34672
2025-10-01 11:00:00,1.34674,1.34803,1.34666,1.3467500000000001
2025-10-01 12:00:00,1.3467500000000001,1.34752,1.34625,1.34645
2025-10-01 13:00:00,1.34645,1.3476,1.34579,1.34711
2025-10-01 14:00:00,1.34711,1.34887,1.34707,1.34821
2025-10-01 15:00:00,1.34821,1.35219,1.34696,1.35125
2025-10-01 16:00:00,1.35127,1.35275,1.35066,1.35154
2025-10-01 17:00:00,1.35156,1.35243,1.34928,1.35068
2025-10-01 18:00:00,1.35065,1.3508,1.34707,1.34718
2025-10-01 19:00:00,1.3471600000000001,1.34768,1.34653,1.34742
2025-10-01 20:00:00,1.34742,1.34791,1.34717,1.34729
2025-10-01 21:00:00,1.34728,1.34893,1.34688,1.3485800000000001
2025-10-01 22:00:00,1.3485800000000001,1.34882,1.3479,1.34796
2025-10-01 23:00:00,1.34798,1.3479999999999999,1.3471600000000001,1.34762
2025-10-02 00:00:00,1.34754,1.34784,1.34713,1.34766
2025-10-02 01:00:00,1.34774,1.34818,1.34756,1.34796
2025-10-02 02:00:00,1.3479700000000001,1.34833,1.34779,1.34782
2025-10-02 03:00:00,1.34781,1.34783,1.34694,1.34696
2025-10-02 04:00:00,1.34696,1.34842,1.34676,1.3484
